Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,sdi_noun,sdi_verb
CNN_DailyMail_Entry_63.txt,0.46111111111111114,0.7090076335877862,0.5222222222222223,0.7228915662650602,1.6,0.1,3.6666666666666665,0.0,0.526984126984127,0.9057377049180327
CNN_DailyMail_Entry_60.txt,0.4431818181818182,0.8065970772442574,0.5321969696969697,0.7692307692307693,0.41379310344827586,0.4827586206896552,5.5,2.0,0.6553030303030303,0.46975973487986744
CNN_DailyMail_Entry_103.txt,0.5014836795252225,0.8212499999999998,0.5133531157270029,0.7041420118343196,0.4117647058823529,0.35294117647058826,3.0,2.0,0.7186234817813765,0.5221238938053098
CNN_DailyMail_Entry_14.txt,0.4077849860982391,0.8303689320388334,0.5440222428174235,0.8159090909090909,0.6521739130434783,0.30434782608695654,7.5,3.0,0.5362047440699126,0.43941931881630375
CNN_DailyMail_Entry_43.txt,0.5221518987341772,0.8025468164794012,0.5822784810126582,0.7393939393939394,1.1666666666666667,0.16666666666666666,4.5,0.0,0.5769230769230769,0.6737400530503979
CNN_DailyMail_Entry_68.txt,0.48120300751879697,0.7851428571428586,0.5112781954887218,0.7395833333333334,0.5,0.16666666666666666,3.0,3.5,0.6466942148760331,0.5617214043035108
CNN_DailyMail_Entry_73.txt,0.46907993966817496,0.8430293159609106,0.6168929110105581,0.8456591639871383,1.25,0.2857142857142857,1.6666666666666667,1.6666666666666667,0.5391591096455071,0.5537190082644629
CNN_DailyMail_Entry_92.txt,0.4925373134328358,0.8249999999999993,0.5628997867803838,0.7878787878787878,1.05,0.05,3.0,0.3333333333333333,0.572737686139748,0.7724252491694352
CNN_DailyMail_Entry_45.txt,0.4343832020997375,0.814614305750345,0.5328083989501312,0.8006042296072508,0.5675675675675675,0.35135135135135137,6.5,1.5,0.5960539979231568,0.4776357827476038
CNN_DailyMail_Entry_70.txt,0.49583333333333335,0.7821989528795811,0.5458333333333333,0.6722689075630253,1.25,1.0,2.0,2.3333333333333335,0.6685393258426966,0.48443579766536965
CNN_DailyMail_Entry_67.txt,0.4796747967479675,0.832406417112301,0.5487804878048781,0.8283898305084746,0.96,0.16,5.0,1.0,0.5866261398176292,0.5436962750716332
CNN_DailyMail_Entry_59.txt,0.4261168384879725,0.7717448405253281,0.5292096219931272,0.7741935483870968,1.1538461538461537,0.34615384615384615,5.333333333333333,0.3333333333333333,0.48025613660619,0.4888392857142857
CNN_DailyMail_Entry_54.txt,0.5272045028142589,0.8559917355371885,0.5816135084427767,0.7935943060498221,1.0588235294117647,0.5294117647058824,5.5,3.0,0.718562874251497,0.6761363636363636
CNN_DailyMail_Entry_66.txt,0.6309523809523809,0.8697478991596637,0.5892857142857143,0.7169811320754716,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.8133333333333334,0.6232394366197183
CNN_DailyMail_Entry_93.txt,0.43823146944083224,0.8160833333333353,0.5435630689206762,0.8011869436201781,0.39215686274509803,0.21568627450980393,3.0,1.5,0.6187683284457478,0.43564356435643564
CNN_DailyMail_Entry_10.txt,0.5524475524475524,0.7957446808510635,0.5104895104895105,0.6329113924050633,1.1428571428571428,1.0,6.0,1.0,0.6320754716981132,0.7511737089201878
CNN_DailyMail_Entry_76.txt,0.4297994269340974,0.8106009244992262,0.5286532951289399,0.7933333333333333,1.3214285714285714,0.7142857142857143,10.5,3.5,0.6373748609566184,0.4396887159533074
